,decam_g,decam_r,pmra_unc_present,pmdec_unc_present,pmra_unc_10yr,pmdec_unc_10yr,vr_unc
250,17.315963979047314,17.208323658088247,0.097334201366697,0.0841043099187965,14.600130205004564,12.615646487819475,2.031978215771604
513,17.33684480968304,17.228528796557836,0.0984986096738897,0.085110449135691,14.774791451083452,12.766567370353664,2.033313459199534
159,17.340688593203065,17.23387407881699,0.0987148472531166,0.0852972951992949,14.80722708796749,12.79459427989424,2.033626367073871
473,17.348577886432814,17.238199272316443,0.0991605304455743,0.0856824000937487,14.874079566836157,12.852360014062308,2.0340115565085037
151,17.35120706503472,17.240535564746907,0.099309616355752,0.0858112218996303,14.896442453362802,12.871683284944558,2.0341758614254246
394,17.353768023661985,17.24366993010584,0.0994551030913197,0.0859369337391015,14.918265463697958,12.890540060865224,2.034370400198528
413,17.353798138190676,17.243836836355037,0.0994568154648694,0.0859384133628483,14.91852231973041,12.890762004427248,2.03437784936269
12,17.35889423470374,17.250380267817093,0.0997471210075911,0.0861892598997632,14.962068151138666,12.92838898496448,2.0347792183301467
237,17.36110479338409,17.253481470459267,0.0998733773396394,0.0862983551769699,14.98100660094591,12.944753276545496,2.034964723232601
439,17.364961334192913,17.25889182877832,0.1000941224303346,0.0864890960805804,15.014118364550203,12.973364412087069,2.0352897814975157
186,17.365848834740106,17.260136907258413,0.1001450084426395,0.0865330655475235,15.021751266395936,12.979959832128523,2.0353648442545724
139,17.381873203857992,16.822951668713586,0.1010693719271953,0.0873317873934018,15.160405789079302,13.099768109010272,2.0204756808320745
429,17.481806587330308,16.932991778354225,0.1070813107882749,0.0925265695160822,16.062196618241238,13.87898542741233,2.026218894375441
387,17.50883890203385,16.96269807858247,0.1087839884527665,0.0939978152650119,16.317598267914985,14.099672289751783,2.027896695274752
318,17.55046489463685,17.00838409782703,0.1114727882999385,0.0963211471717915,16.720918244990788,14.448172075768738,2.0305906203412576
174,17.571289003332172,17.031200775622064,0.1128491820912638,0.0975104583118687,16.927377313689576,14.626568746780311,2.031989860036553
512,17.744097504390915,17.219905030762124,0.1251357280171531,0.1081269882866663,18.770359202572973,16.219048242999946,2.0450734277512903
274,17.805548659775983,17.286687368087076,0.1299068466248573,0.1122496053360418,19.486026993728608,16.837440800406274,2.0504246014298904
206,17.81602842963832,17.298059710957865,0.1307431660620625,0.1129722502866365,19.611474909309383,16.945837542995488,2.051377412191128
348,17.838720412989954,17.322684394370096,0.1325773521472956,0.1145571295253331,19.886602822094357,17.183569428799977,2.053483110836048
383,17.86004668207913,17.345793105594254,0.1343306871439324,0.1160721471437862,20.149603071589866,17.41082207156794,2.055514519720837
204,17.978833720998296,17.47404707744044,0.1446475806058129,0.1249867444069645,21.69713709087194,18.74801166104469,2.067828046463628
467,18.097780044745736,17.601757733234876,0.1559927852867381,0.13478988243223,23.39891779301072,20.218482364834507,2.0820401275144733
322,18.10021981858243,17.60437322855926,0.1562369311740035,0.1350008434416146,23.435539676100525,20.2501265162422,2.0823535012818364
128,18.158190089807206,17.666436175054496,0.1621809342740146,0.1401369237901679,24.32714014110219,21.020538568525197,2.090074137228534
351,18.343107294961165,17.863718946396556,0.1831231003184983,0.1582325818286053,27.468465047774743,23.734887274290795,2.118618999102648
379,18.377280643510595,17.90008137298004,0.1873534185695583,0.161887905365929,28.103012785433748,24.28318580488936,2.124624030906828
308,18.389264300840416,17.912814025756166,0.1888654485763743,0.1631944167310419,28.32981728645615,24.479162509656287,2.126787612464425
138,18.415893634869832,17.941107730634744,0.192279727664088,0.1661446190495518,28.84195914961321,24.92169285743277,2.1317094962950844
2,18.42552142773417,17.95133300870486,0.1935328837803007,0.1672274432664734,29.029932567045115,25.08411648997102,2.133528034593368
312,18.449256067135387,17.976531126236527,0.1966654820871318,0.1699342515121818,29.49982231306977,25.490137726827275,2.1381018339260667
493,18.48730140705293,18.01689962236041,0.2018182852019477,0.1743866736211005,30.27274278029217,26.15800104316508,2.145710945647
219,18.58005646036869,18.11516821715252,0.2150931164736495,0.1858571588947068,32.26396747104742,27.878573834206023,2.16578146253999
514,18.61353411563898,18.150600781858326,0.2201455433900869,0.1902228481720169,33.021831508513046,28.533427225802537,2.1735923211164807
38,18.6164230454402,18.1536569589951,0.2205882992169577,0.1906054235952353,33.08824488254366,28.590813539285303,2.174281101363586
96,18.62150891984877,18.159037267329843,0.2213704015429227,0.1912812207506808,33.20556023143842,28.692183112602127,2.1754995415477683
218,18.622811747673182,18.16041551909921,0.2215712936912773,0.1914548071701328,33.23569405369159,28.71822107551992,2.175812872155631
430,18.709827112142147,18.25236657117013,0.2355062849821423,0.2034957219748608,35.32594274732135,30.524358296229124,2.197882732572605
179,18.75294512977135,18.29787465721669,0.2428051787080936,0.2098025330584498,36.42077680621404,31.47037995876748,2.209700367029205
104,18.831055907935475,18.38023822044376,0.2567369900559946,0.221840700145471,38.51054850839919,33.276105021820655,2.2327264625694028
402,18.851798576674312,18.40209075265221,0.2605972566839724,0.2251762703385781,39.089588502595866,33.776440550786724,2.239211109829967
376,18.89366639076948,18.446195523494826,0.2686035411861343,0.2320943219957859,40.29053117792015,34.81414829936789,2.2528039104626263
323,19.003568765145285,18.56182544713097,0.2910617156046983,0.2514999290176519,43.65925734070475,37.7249893526478,2.2918955488122674
156,19.02867021101889,18.58821105573388,0.2965007162741839,0.2561996480427414,44.47510744112759,38.429947206411214,2.3015680124073725
234,19.07887310037648,18.64099482411006,0.3077446529749075,0.2659152826676385,46.16169794623613,39.887292400145775,2.321814865726823
15,19.0872717137396,18.649828086995,0.3096745937569651,0.2675829014016495,46.45118906354477,40.13743521024743,2.325323766479362
33,19.141228245603365,18.70658196780657,0.3224197195373631,0.2785956799885953,48.36295793060447,41.7893519982893,2.3487337017640937
39,19.164445883390435,18.73101617839817,0.3280934233073297,0.2834982007218675,49.21401349609946,42.52473010828012,2.359287713316777
41,19.197511236017824,18.765822452529367,0.3363772721694376,0.2906560895444654,50.45659082541563,43.59841343166981,2.3748387885398548
286,19.204639793029564,18.77333070845853,0.3381951688888823,0.2922268935059274,50.72927533333234,43.83403402588911,2.378274523505902
46,19.21436179873559,18.783570551790845,0.3406930099100271,0.2943852221552661,51.10395148650407,44.15778332328992,2.383008000634314
267,19.23533590262488,18.80566183052037,0.3461556758025365,0.2991053897711238,51.92335137038047,44.865808465668565,2.39341058601097
209,19.248385758444496,18.81941990210998,0.3496061265122779,0.302086847180512,52.440918976841694,45.3130270770768,2.400020593512752
249,19.25696840002597,18.82846886567264,0.3518973050766536,0.3040666034157492,52.78459576149804,45.60999051236238,2.4044250057724463
303,19.3483449131922,18.924980057501696,0.3774061969464615,0.3261082672644183,56.61092954196923,48.916240089662736,2.454307041826602
419,19.352148793703847,18.92900487632039,0.3785137692886824,0.3270652957931333,56.777065393302365,49.05979436897,2.456507420828648
349,19.416066388199468,18.99673010071588,0.3976983710163264,0.3436422817519713,59.65475565244897,51.5463422627957,2.495065849053677
371,19.4278064608399,19.009207903589232,0.4013428008088038,0.34679135215518,60.20142012132058,52.018702823277,2.5024910814458003
437,19.47137126552668,19.05556188722237,0.4152062432285106,0.3587704431780334,62.280936484276594,53.81556647670501,2.5310039913839706
118,19.49279163248647,19.078414283418937,0.4222238144829746,0.3648341697959683,63.33357217244619,54.725125469395245,2.545607980907218
266,19.49505339768713,19.080827255828147,0.4229726960250725,0.3654812616138976,63.44590440376088,54.82218924208464,2.5471722439539457
49,19.5100214438622,19.09682396653665,0.4279671863957735,0.3697968892157655,64.19507795936603,55.46953338236482,2.557644258298024
120,19.526828637965647,19.11481930686624,0.4336559279441361,0.3747124037575545,65.04838919162043,56.20686056363319,2.5696452610032186
432,19.54326110857891,19.132413433483777,0.4393014874022831,0.3795906056194486,65.89522311034247,56.938590842917286,2.581617776604599
76,19.579974900465302,19.17188980402852,0.4522203338226399,0.390753492332184,67.83305007339598,58.6130238498276,2.609318371250975
460,19.5968001854532,19.19003301298608,0.4582849176825699,0.3959937638228031,68.74273765238549,59.39906457342047,2.6224554788474785
73,19.603873708289026,19.197691573037623,0.4608620877464029,0.3982206389265035,69.12931316196044,59.73309583897552,2.628073266459962
142,19.60827213763108,19.202453787853408,0.4624729111162258,0.3996125154305252,69.37093666743387,59.941877314578775,2.6315910472181137
345,19.63747543390441,19.23411146973282,0.4733313751109859,0.4089950716978422,70.99970626664789,61.34926075467634,2.6554509277690204
226,19.684806086466065,19.285806651455903,0.4915487403730376,0.4247362902252461,73.73231105595563,63.71044353378692,2.6961674096502577
248,19.722124736779584,19.32694847046475,0.5064715552215546,0.4376307613079452,75.97073328323319,65.64461419619178,2.730178681588031
279,19.74871507821731,19.3565366121056,0.517415664446023,0.4470873217057869,77.61234966690346,67.06309825586803,2.755532540174064
355,19.75932358754944,19.36844181511076,0.5218559119318759,0.4509240404071548,78.27838678978138,67.63860606107322,2.7659381510765044
18,19.794630995590385,19.408355629391995,0.536944835481916,0.4639620423096168,80.5417253222874,69.59430634644251,2.801743556017793
353,19.80403893171488,19.41914852451073,0.5410474499085972,0.4675070198239335,81.15711748628958,70.12605297359002,2.8116448503944875
294,19.80460332197404,19.41979599966284,0.541294682585326,0.4677206480591652,81.1942023877989,70.15809720887478,2.812242587931684
223,19.834048821011976,19.45373361884874,0.554370304273888,0.4790190007803498,83.1555456410832,71.85285011705247,2.8441204493549166
414,19.85754727521128,19.48130075867763,0.5650583636324399,0.4882543142066713,84.75875454486598,73.2381471310007,2.870724580984337
9,19.862067660308742,19.48664926424693,0.567140669296247,0.4900535880326794,85.07110039443704,73.50803820490191,2.875962968766167
443,19.869826619630388,19.49596126983498,0.5707347829214853,0.4931591813593416,85.61021743822279,73.97387720390124,2.8851079808056395
440,19.873250591682144,19.50007058985556,0.5723289021860465,0.4945366242190109,85.84933532790696,74.18049363285164,2.889173009018646
400,19.880231913341937,19.508449304527595,0.5755946217252986,0.4973584595490444,86.3391932587948,74.60376893235666,2.897517630315277
397,19.89436939248625,19.52550320762637,0.5822715565155899,0.5031278498047331,87.34073347733849,75.46917747070997,2.914705263893424
79,19.90387139504914,19.53735964808495,0.5868076095749577,0.5070473519628276,88.02114143624365,76.05710279442414,2.9266941263096933
32,19.92452508162691,19.56328318359816,0.5968032666877486,0.5156843760699964,89.5204900031623,77.35265641049945,2.953384406196167
509,19.9321299298992,19.573159509987264,0.6005312335234666,0.518905628966879,90.07968502852,77.83584434503184,2.963623670209234
369,19.969411574858245,19.62251401450872,0.6191844257952723,0.5350234358813518,92.87766386929084,80.25351538220276,3.016056965467523
314,19.96976336494852,19.62298719858017,0.6193634652774349,0.5351781398999195,92.90451979161524,80.2767209849879,3.0165700512638915
446,19.978478481761904,19.635096906867304,0.6238172548477612,0.5390265600140849,93.57258822716418,80.85398400211274,3.029642186549001
475,19.97888742735121,19.63567163690897,0.6240271113398105,0.5392078923227489,93.60406670097156,80.88118384841233,3.0302642884862143
395,19.981149125846585,19.63885021641803,0.625189145828832,0.5402119803763694,93.7783718743248,81.0317970564554,3.033711473094783
7,19.988637416583405,19.649374221957512,0.6290536445096268,0.5435512073918134,94.35804667644402,81.532681108772,3.0452051153457207
37,19.993153612665505,19.655721260855408,0.6313970829313605,0.5455761202028261,94.70956243970409,81.83641803042391,3.0521969814318965
26,20.00170457950437,19.66809468481099,0.6358606062612098,0.5494329510412396,95.37909093918148,82.41494265618593,3.0658268422715524
480,20.00331871066618,19.67045139530503,0.6367070700105195,0.5501643614654004,95.50606050157792,82.52465421981005,3.068434700178778
140,20.0094100313418,19.67934502160906,0.6399126292896711,0.5529342136580653,95.98689439345064,82.94013204870978,3.0783321834900783
208,20.01005322267913,19.680284112440223,0.6402521470739152,0.5532275833939656,96.03782206108728,82.98413750909484,3.079382470465048
117,20.01921284429499,19.693834766083377,0.6451088111711709,0.5574241183906234,96.76632167567564,83.61361775859352,3.094584213223865
335,20.02031175588878,19.695476505646795,0.6456942063967884,0.5579299453331473,96.85413095951826,83.68949179997209,3.0964343036424604
269,20.02434307535765,19.70149917089321,0.6478467289266644,0.5597898919851759,97.17700933899964,83.96848379777639,3.1032474207848075
187,20.02906537628393,19.70855414083334,0.6503782657429455,0.5619773364186617,97.55673986144184,84.29660046279925,3.111280798430625
173,20.0292763458298,19.708869322738853,0.6504916166647957,0.5620752804190954,97.57374249971936,84.31129206286431,3.1116410177711598
61,20.04462439206471,19.7323395480014,0.6587965748826209,0.5692514093645947,98.81948623239312,85.3877114046892,3.138586260260434
160,20.04909900169212,19.739223655829964,0.66123975266383,0.5713625047289403,99.18596289957448,85.70437570934105,3.1465944813046907
299,20.049128623642883,19.73926922867769,0.6612559597086557,0.5713765088744694,99.18839395629836,85.7064763311704,3.146647678306244
29,20.050205955889123,19.740926685298017,0.6618456971814212,0.5718860878557912,99.27685457721316,85.78291317836867,3.1485840566699395
363,20.05193062079199,19.743611338609306,0.6627909932386099,0.572702897070255,99.41864898579148,85.90543456053825,3.1517158444588445
114,20.055714113703743,19.74955656708331,0.6648699495651941,0.5744992768087599,99.7304924347791,86.17489152131398,3.15866070503297
350,20.061959167960524,19.75936979397579,0.6683171945662603,0.5774779642368657,100.24757918493904,86.62169463552985,3.17021335006289
45,20.06671594512092,19.76684440214292,0.670956102701523,0.5797581858294713,100.64341540522844,86.96372787442068,3.17908813683158
165,20.07281263494576,19.77628217301413,0.6743551126307546,0.5826951944090987,101.1532668946132,87.4042791613648,3.190440135076262
137,20.07383828150342,19.777865909550965,0.6749287854890709,0.5831908923157991,101.23931782336062,87.47863384736986,3.192357003685256
193,20.074430492545428,19.778780363226776,0.6752602698853779,0.5834773205805692,101.28904048280668,87.52159808708538,3.193465179388012
352,20.08154946876348,19.78977302210825,0.6792590754781764,0.5869325991995894,101.88886132172648,88.0398898799384,3.206865454357056
306,20.088228005317426,19.800072758136903,0.6830341329775955,0.5901945420874369,102.45511994663931,88.52918131311554,3.219559097461936
55,20.10307887879413,19.822949952073227,0.6915114188032353,0.5975195754707567,103.72671282048528,89.62793632061351,3.248231547776774
116,20.103299828328137,19.82328532341482,0.6916384110351282,0.5976293066225866,103.74576165526923,89.64439599338799,3.2486586978195677
401,20.103465039210864,19.82353510618832,0.6917333838129752,0.5977113704791729,103.76000757194628,89.65670557187592,3.248977323670946
40,20.104696736535114,19.825397312652456,0.6924418856300147,0.5983235710783622,103.8662828445022,89.74853566175433,3.2513552785340174
378,20.11359227211052,19.83884649657477,0.6975824950600515,0.6027654568965494,104.63737425900771,90.4148185344824,3.2686609798521227
94,20.12101993413961,19.85005636564087,0.7019068891002899,0.6065020692225805,105.28603336504348,90.97531038338708,3.283271834805644
205,20.125061098057788,19.856074418011094,0.7042719883640788,0.6085456986835244,105.6407982546118,91.28185480252866,3.2912169828610223
406,20.13131531908109,19.86538812822311,0.7079495057801793,0.611723359363456,106.1924258670269,91.7585039045184,3.303607891718805
136,20.13172977879069,19.866005336603727,0.7081939521408095,0.6119345800051655,106.22909282112144,91.79018700077484,3.3044331117532124
254,20.13481606406458,19.870601395260035,0.7100171366075811,0.6135099529910168,106.50257049113718,92.02649294865252,3.310594197172319
182,20.137497261597726,19.874594202158267,0.7116051908046882,0.6148821551613325,106.74077862070322,92.23232327419986,3.31596967395473
411,20.13769102625827,19.874882754144345,0.71172010673884,0.6149814514539491,106.758016010826,92.24721771809236,3.316358981786742
329,20.13833458113604,19.87584112827514,0.7121019253335356,0.6153113723755792,106.81528880003032,92.29670585633689,3.317652805837427
23,20.138751520715093,19.876462029647325,0.7123494135950801,0.615525221455943,106.85241203926202,92.32878321839144,3.3184916978092995
167,20.140156710002152,19.87851148461815,0.7131842034391052,0.6162465447192269,106.97763051586578,92.43698170788404,3.321282981250037
302,20.144349421237344,19.884614989157384,0.7156813615753125,0.61840428330294,107.35220423629688,92.760642495441,3.329635064041182
384,20.14780088172942,19.88963942408711,0.7177442119734061,0.620186746268283,107.66163179601092,93.02801194024244,3.336549214730073
459,20.15498649657568,19.900099823187134,0.7220597608707254,0.6239157157038306,108.3089641306088,93.5873573555746,3.351056671872815
423,20.15822422835796,19.9047997936118,0.7240135462521252,0.6256039380236811,108.60203193781878,93.84059070355217,3.357631038094425
287,20.15920357941189,19.906195409915448,0.7246056659981938,0.6261155754741675,108.69084989972906,93.91733632112512,3.359601084676825
393,20.160814062188496,19.90849041537928,0.7255805215266754,0.6269579263677098,108.8370782290013,94.04368895515648,3.3628467792086534
192,20.16198373877704,19.91015725354769,0.7262894471350202,0.6275704931555028,108.94341707025302,94.13557397332542,3.3652088366915143
233,20.16467986433741,19.91399934548566,0.7279264176348278,0.6289849628106764,109.18896264522417,94.34774442160146,3.37066866610757
450,20.16529287315512,19.91487290874659,0.7282991721252235,0.6293070516421835,109.24487581878353,94.39605774632751,3.371913022087023
180,20.175529702767893,19.92946082004556,0.7345548253722312,0.6347124219235784,110.18322380583466,95.20686328853677,3.3928567691151272
106,20.182677311959388,19.9394713572698,0.738957448566935,0.6385166303151186,110.84361728504024,95.7774945472678,3.407493095788095
202,20.18282245344364,19.939672676115585,0.7390471473454003,0.638594137026608,110.85707210181006,95.7891205539912,3.407789933184961
185,20.18294329348465,19.939840287585906,0.7391218366708983,0.6386586744049509,110.86827550063474,95.79880116074264,3.4080371169375985
231,20.18507344077552,19.9427949135231,0.7404398002783661,0.6397974973279086,111.06597004175492,95.96962459918628,3.4124013992229303
85,20.18508969871936,19.942817464143307,0.7404498692393706,0.6398061976922716,111.0674803859056,95.97092965384074,3.412434759555947
147,20.185930874791683,19.94398421944313,0.7409710349923899,0.6402565253817738,111.14565524885847,96.03847880726607,3.4141618537788414
238,20.19367496656492,19.95472568061405,0.7457878688340746,0.6444186439440062,111.86818032511115,96.66279659160092,3.4301592153633007
291,20.19491938292912,19.95645175133325,0.7465650769442556,0.645090212116881,111.98476154163832,96.76353181753215,3.43274630912318
344,20.196017493474965,19.95797488821424,0.7472516423637706,0.6456834579648115,112.0877463545656,96.85251869472172,3.4350330372964537
370,20.20155404839653,19.96554399314336,0.75072373154917,0.6486836126978266,112.6085597323755,97.302541904674,3.4465055530819395
175,20.20311865367169,19.967669357903794,0.7517081122472171,0.6495341940776925,112.75621683708258,97.43012911165388,3.449750067998194
495,20.2099259726,19.976916441492858,0.7560073800865151,0.6532490954145617,113.40110701297726,97.98736431218424,3.463949373516768
59,20.21099093521467,19.978363090081057,0.7566823937445964,0.6538323596433891,113.50235906168946,98.07485394650836,3.4661830291821456
92,20.21404225542789,19.98250801312136,0.7586200739199085,0.6555066658142898,113.79301108798629,98.32599987214348,3.472601341148383
409,20.21567802460204,19.98473004714754,0.7596610611373067,0.6564061596234979,113.949159170596,98.46092394352468,3.4760534073142564
195,20.228369755745344,20.00174887738217,0.7677909973772418,0.6634310559861604,115.16864960658626,99.51465839792404,3.502875594888224
328,20.23563144399586,20.01138063439128,0.7724851641773841,0.667487180696963,115.87277462660762,100.12307710454444,3.518324042572472
301,20.2366978243425,20.012795059800872,0.7731771284676681,0.6680850915885674,115.9765692701502,100.21276373828512,3.520605686249928
338,20.239989424631247,20.01716097211473,0.7753172724797062,0.6699343422397461,116.29759087195592,100.49015133596193,3.52766961174754
444,20.24134774785053,20.018962624669424,0.7762023086562482,0.6706990822369523,116.43034629843724,100.60486233554283,3.5305939800271258
109,20.24143753771815,20.019081720141024,0.7762608513071344,0.6707496676343201,116.43912769607016,100.612450145148,3.5307874836718467
19,20.242247666895185,20.020156259161432,0.7767892695529448,0.671206262040894,116.51839043294171,100.68093930613408,3.5325344525098537
424,20.242643328494296,20.02068105673591,0.7770474875780967,0.6714293824703942,116.5571231367145,100.71440737055912,3.533388368714
214,20.24800264190968,20.02762137136738,0.7805543084858746,0.6744595481091538,117.08314627288118,101.16893221637304,3.544819837541133
261,20.276175742274138,20.063759842326213,0.7992741382037647,0.6906349349527676,119.8911207305647,103.59524024291514,3.605911454242829
154,20.27679680810476,20.06454064125524,0.7996922622848517,0.6909962266344835,119.95383934272776,103.64943399517252,3.607266736369709
82,20.277341641222584,20.06522560103555,0.8000592591591615,0.6913133404384988,120.00888887387424,103.6970010657748,3.608456585661895
325,20.281568914433706,20.070540094658007,0.8029129458944574,0.6937791474233661,120.4369418841686,104.06687211350491,3.617717761654278
451,20.28634426122927,20.076543621949146,0.8061499054782709,0.6965761319181176,120.92248582174064,104.48641978771764,3.628242421424373
211,20.28737438698347,20.077838687699003,0.8068500283287628,0.6971810924394164,121.02750424931442,104.57716386591244,3.630521542544357
197,20.290034349436112,20.081182770937662,0.8086609174165381,0.6987458412628339,121.29913761248072,104.81187618942508,3.63642107066564
464,20.29905019716374,20.09242531212031,0.8148317116170112,0.7040778867370291,122.22475674255166,105.61168301055436,3.656466983091332
123,20.300432931121858,20.094132807137235,0.8157826132678039,0.7048995396197529,122.36739199017056,105.73493094296292,3.659543222168164
255,20.300633303371413,20.094380240575635,0.8159205083289173,0.7050186916628509,122.3880762493376,105.75280374942764,3.6599894640047497
62,20.3029144085358,20.097197106161683,0.8174921336635558,0.7063766980199657,122.62382004953336,105.95650470299483,3.66507791481504
239,20.30315638342966,20.09749591340733,0.8176590407221332,0.7065209186822315,122.64885610831998,105.97813780233471,3.6656185815719375
272,20.30557927946536,20.1004878721158,0.8193323190071445,0.7079667610838433,122.89984785107168,106.19501416257648,3.6710417608370887
3,20.305848937981267,20.10082086500245,0.8195187773676659,0.7081278755895364,122.92781660514989,106.21918133843046,3.671646406101484
157,20.307622619101608,20.103011128470584,0.8207463547458921,0.7091885977901398,123.1119532118838,106.37828966852096,3.6756288034702993
131,20.310091464849,20.106059829044185,0.8224583770327425,0.7106679180185833,123.36875655491136,106.6001877027875,3.681187492204807
412,20.31166268621212,20.108000081275826,0.8235499548255012,0.711611126014268,123.53249322382518,106.7416689021402,3.684734541014533
466,20.313106917764728,20.109783517753176,0.8245546925075028,0.7124792974093956,123.6832038761254,106.87189461140932,3.688001367280271
313,20.3149207881602,20.112023409703056,0.8258184648904476,0.7135712949053383,123.87276973356714,107.03569423580072,3.692113092248028
68,20.3174403687429,20.11513476114161,0.8275774052344722,0.7150911559793012,124.13661078517082,107.2636733968952,3.697840803706641
491,20.32581548082953,20.12526527650163,0.8334533430457509,0.7201684226317654,125.01800145686263,108.0252633947648,3.7167639759425617
201,20.325915647470985,20.12538558982689,0.8335238920913776,0.7202293824867243,125.02858381370665,108.03440737300863,3.716990530424251
497,20.328678213690853,20.12870379560236,0.8354721622734878,0.7219128392460232,125.32082434102315,108.28692588690348,3.7232503793010814
340,20.33309490956145,20.134008828886586,0.8385972305294402,0.7246131409429144,125.78958457941604,108.69197114143716,3.733304836251597
25,20.333944200756232,20.135028939437163,0.8391996012769847,0.7251336360548702,125.8799401915477,108.77004540823054,3.7352447889746383
275,20.334642375050777,20.13586753869309,0.8396951408572523,0.7255618207407325,125.95427112858783,108.83427311110988,3.7368411513892568
144,20.339720383474106,20.141966895427764,0.8433088664354563,0.7286843603180158,126.49632996531844,109.30265404770236,3.7484952432923855
405,20.34016151325156,20.142496750373773,0.8436235859019411,0.7289563023812888,126.54353788529116,109.34344535719332,3.749511246870988
311,20.34280243668997,20.14566884715208,0.8455103826938508,0.7305866413568226,126.82655740407762,109.5879962035234,3.755605877398584
307,20.343916767410786,20.147007305071007,0.8463078795957084,0.7312757406215346,126.94618193935624,109.69136109323016,3.7581837198376737
456,20.345019647414787,20.148332009171348,0.847097982096383,0.7319584505493018,127.06469731445743,109.79376758239526,3.760738720205061
367,20.34591133969454,20.149403049007905,0.847737372688989,0.7325109336827187,127.16060590334834,109.8766400524078,3.76280712637209
421,20.34873466863768,20.1527863330958,0.8497652913959758,0.7342632129538044,127.46479370939636,110.13948194307063,3.769362221536285
408,20.35511926118694,20.160324193338425,0.8543705210712571,0.7382424890809891,128.15557816068858,110.73637336214836,3.78413385368288
200,20.36741291327484,20.174838483889506,0.8633140766431446,0.745970415740193,129.4971114964717,111.89556236102894,3.812917654527679
77,20.36768461953548,20.17515926924956,0.8635128793612558,0.7461421967296287,129.52693190418836,111.9213295094443,3.813558921759568
58,20.36844213642824,20.176053618642257,0.8640674021917796,0.7466213475249357,129.61011032876692,111.99320212874036,3.8153479470479614
489,20.37283146885524,20.18123580906991,0.8672880866567273,0.7494042690529001,130.09321299850907,112.41064035793502,3.8257482747308575
436,20.374204968179683,20.18285740760907,0.8682985547023644,0.7502773919272857,130.24478320535465,112.54160878909286,3.829014684461197
93,20.376011760257068,20.1849747484908,0.8696297263621264,0.7514276276332937,130.44445895431895,112.71414414499404,3.833300129519807
95,20.37713952128813,20.186292259790577,0.8704617312269357,0.752146544458226,130.56925968404036,112.8219816687339,3.8359747862400937
11,20.384143134111447,20.19447425826353,0.8756479033794463,0.7566278000074829,131.34718550691696,113.49417000112244,3.852670640425029
476,20.384231197913653,20.19457713914992,0.8757133263546588,0.7566843305394624,131.3569989531988,113.50264958091935,3.852881518243853
445,20.38731844920426,20.198141701270814,0.8780101931030081,0.7586690018074536,131.70152896545122,113.80035027111803,3.86023476437772
1,20.39068474285884,20.202009609787847,0.8805220677123943,0.7608394565670202,132.07831015685912,114.12591848505302,3.8682607839456
339,20.39698360592473,20.209247072885297,0.8852430111407713,0.7649187183643558,132.78645167111569,114.73780775465336,3.883369883549664
198,20.400854608087226,20.21368901862765,0.8881578213575785,0.7674373407847037,133.22367320363676,115.11560111770557,3.892706827697298
282,20.40655182983152,20.2202237769147,0.892466572787102,0.7711604366801171,133.86998591806528,115.67406550201756,3.906527483035693
113,20.41134354007865,20.22571990637076,0.8961079272220694,0.7743068497355746,134.4161890833104,116.1460274603362,3.918227946499871
166,20.41259291412176,20.227152948254727,0.8970599887561981,0.7751295048475887,134.5589983134297,116.2694257271383,3.92129022102146
227,20.41419661615015,20.228988764631303,0.8982836556219874,0.7761868480617173,134.74254834329813,116.4280272092576,3.925223124691531
124,20.420795054871537,20.23652217009701,0.9033373773318452,0.7805536561411088,135.50060659977677,117.08304842116632,3.94146116726926
390,20.42097408100566,20.236726563365515,0.9034749185348616,0.7806725024233271,135.52123778022923,117.10087536349906,3.94190359427793
47,20.4213668753407,20.237175014751585,0.903776771360176,0.7809333267092783,135.5665157040264,117.13999900639172,3.942874652206158
251,20.424832586405675,20.24113180025523,0.9064447933568016,0.7832387049393722,135.9667190035202,117.48580574090582,3.9514631379516905
75,20.43030913882736,20.24733624455016,0.910678120457178,0.7868966283562023,136.60171806857667,118.03449425343034,3.9650450839178895
316,20.431745862054488,20.2489446649055,0.9117922131142836,0.7878592909434102,136.76883196714255,118.17889364151152,3.968597213874066
215,20.4332842302916,20.250666877465203,0.9129867507505404,0.7888914642407582,136.94801261258107,118.33371963611371,3.9724076186138944
375,20.433346512879982,20.250736603200167,0.9130351484033,0.7889332835717835,136.95527226049498,118.33999253576752,3.9725620391798455
224,20.43467454886933,20.25222334753447,0.9140677763226588,0.7898255542982197,137.1101664483988,118.47383314473296,3.975857528512888
258,20.44281245060277,20.26133377781824,0.9204229728770168,0.7953169377286843,138.0634459315525,119.29754065930264,3.996169572833868
265,20.446611306919184,20.265571709253827,0.9234058915246588,0.7978944111232488,138.5108837286988,119.68416166848732,4.005700587744221
230,20.45912945012903,20.27945090830605,0.9333090644006494,0.8064515216665804,139.9963596600974,120.96772824998706,4.037302938461021
196,20.4670331545424,20.28816466487056,0.939620436673395,0.8119050375139044,140.94306550100924,121.78575562708563,4.057436369989063
364,20.47048578115353,20.29196864724909,0.942391841024345,0.8142997461278321,141.35877615365175,122.14496191917482,4.066288822929898
455,20.470491590578167,20.291975047868515,0.9423965116049988,0.8143037818722804,141.3594767407498,122.14556728084206,4.066303749539537
66,20.473551043292403,20.295345845097323,0.944859663144797,0.816432136115407,141.72894947171957,122.46482041731105,4.074179327151385
